employee_code,full_name,department,salary_millimes,hire_date,month_elapsed_pct,salary_tier,tenure_months,past_advance_count,on_time_repayment_rate,dept_attrition_rate,performance_score,has_active_advance,days_since_last_advance,existing_debt_ratio,requested_amount_pct,true_max_pct
EMP02212,Salma Meddeb,Logistics,3420567,2026-04-16,0.8387,1,1.3,1,0.7534,0.0848,2.5,0,236,0.3957,3.26,6.329359924121049
EMP02213,Wael Hamdi,Finance,3006545,2025-10-28,1.0,1,1.1,1,0.9626,0.0868,3.0,0,96,0.0672,13.62,10.136935996514604
EMP02214,Sirine Hammami,Engineering,2474516,2023-09-18,1.0,1,26.4,1,0.9283,0.0916,3.5,0,187,0.08,18.27,36.41209770202291
EMP02215,Hichem Gharbi,Support,3494742,2014-04-13,0.2903,1,142.8,5,0.8195,0.2278,3.0,0,45,0.1847,49.16,13.713187805532147
EMP02216,Skander Cherif,Engineering,3354519,2025-01-08,1.0,1,14.7,2,0.6869,0.11,3.5,0,25,0.3376,19.24,30.925840688646396
EMP02217,Ahlem Hammami,Support,3023632,2023-04-22,0.4839,1,41.8,3,0.7293,0.2179,3.0,1,39,0.4765,30.41,5.012468858181478
EMP02218,Hana Mejri,Finance,3176647,2020-07-09,1.0,1,66.8,5,0.9507,0.1351,3.0,0,230,0.1446,42.97,41.82759044502646
EMP02219,Ahmed Oueslati,Support,2789534,2025-09-09,0.9032,1,3.6,0,0.9313,0.1225,3.5,0,365,0.2238,2.43,30.85431091927835
EMP02220,Rim Chahed,Engineering,3451487,2026-01-28,0.8667,1,7.9,0,0.9514,0.1736,3.5,0,365,0.2946,47.51,29.27623224435958
EMP02221,Hajer Yahyaoui,Finance,3189674,2025-04-07,0.4516,1,8.2,0,0.7007,0.0409,3.0,0,365,0.1591,0.79,14.341214614917764
EMP02222,Houda Elloumi,Engineering,5435917,2013-07-16,0.9355,2,147.4,15,0.7613,0.0552,4.0,1,17,0.3151,10.31,24.89783754388143
EMP02223,Meryem Gharbi,Sales,1333502,2022-07-29,0.6774,0,43.7,7,0.8573,0.1464,2.0,0,332,0.0965,15.16,20.859058101340377
EMP02224,Karim Ayari,Support,2932535,2007-01-12,0.4194,1,230.0,23,0.7842,0.248,3.5,0,107,0.5,5.86,16.970769696717618
EMP02225,Ahmed Boukthir,Support,1183393,2025-05-03,1.0,0,12.9,0,0.8151,0.1374,3.0,0,365,0.2345,8.57,28.32714158891134
EMP02226,Mariem Zouari,Finance,1401661,2024-09-30,0.0333,0,23.0,1,0.8311,0.0522,2.5,1,9,0.2089,6.3,0.0
EMP02227,Yasmine Yahyaoui,Engineering,3638371,2025-05-16,0.7,2,16.2,0,0.9554,0.1261,4.0,0,365,0.1099,6.15,26.550635435237673
EMP02228,Rania Mechri,Support,2825586,2025-08-05,0.0357,1,5.9,1,0.703,0.1296,3.5,0,236,0.1603,15.93,1.3737727110126376
EMP02229,Anis Elloumi,Finance,2195735,2026-07-18,0.2903,1,2.7,0,0.8241,0.0531,3.0,0,365,0.4267,30.92,2.307112725756564
EMP02230,Riadh Hammami,Logistics,992140,2026-05-06,0.1667,0,1.0,1,0.8582,0.1277,3.0,0,101,0.1769,28.82,1.0154146897391547
EMP02231,Rim Ayari,Engineering,2188890,2025-04-24,0.4667,1,6.7,0,0.9817,0.1145,4.0,1,365,0.2501,19.61,9.054799394628382
EMP02232,Firas Khemiri,Logistics,2801714,2026-08-17,0.7667,1,1.2,1,0.8833,0.2056,3.5,0,299,0.0862,33.59,8.040956434463638
EMP02233,Fatma Laabidi,Logistics,1447035,2024-08-05,0.2581,0,16.1,1,0.7156,0.1297,3.0,0,97,0.4187,37.75,2.1126917685965494
EMP02234,Manel Zouari,Sales,811817,2026-02-18,0.6452,0,3.0,1,0.8767,0.1796,2.5,0,162,0.0601,27.49,17.34004603415265
EMP02235,Sami Yahyaoui,Engineering,4537972,2019-03-06,0.0323,2,88.9,9,0.6728,0.091,4.5,0,346,0.2383,15.0,5.0
EMP02236,Hamza Meddeb,Engineering,4488841,2025-11-15,0.5806,2,2.1,1,0.7843,0.1292,4.0,1,29,0.1901,30.52,3.4717270637116724
EMP02237,Hatem Mejri,Finance,6102007,2021-09-17,0.8065,2,52.3,4,0.8512,0.1065,4.0,0,302,0.0859,45.08,31.41532641842269
EMP02238,Maher Ben Ali,Logistics,1200565,2023-02-21,0.3,0,37.5,3,0.7097,0.1054,2.5,1,26,0.5315,17.92,0.0
EMP02239,Hamza Ben Ali,Engineering,5230343,2014-04-02,0.1333,2,149.1,20,0.8521,0.0648,4.5,0,101,0.0828,7.62,13.529107003108022
EMP02240,Sonia Bensalem,Support,827558,2016-06-10,0.2581,0,114.9,17,0.8572,0.1754,2.5,0,252,0.0707,10.32,10.959370302221343
EMP02241,Rim Mechri,Support,842087,2026-05-01,0.5333,0,1.5,0,0.9197,0.1597,2.0,0,365,0.129,38.45,4.294152548451355
EMP02242,Samira Oueslati,Sales,1922534,2010-09-19,0.0333,1,186.4,19,0.8,0.1204,3.0,0,161,0.0178,47.79,5.0
EMP02243,Sami Cherif,Engineering,3095220,2022-08-01,0.9667,1,39.9,6,0.8027,0.1756,3.0,0,33,0.203,1.54,32.67029973575228
EMP02244,Anis Ayari,Sales,1331557,2023-11-24,0.0968,0,31.3,4,0.9099,0.2529,2.5,0,262,0.0433,34.69,5.0
EMP02245,Riadh Saidi,Logistics,888352,2025-02-07,0.5161,0,18.2,0,0.8982,0.1089,2.0,0,365,0.0374,39.15,15.486743834849712
EMP02246,Ons Elloumi,Sales,7561364,2025-04-26,0.4839,2,12.6,0,0.836,0.1309,4.5,0,365,0.1039,0.85,19.087266925277426
EMP02247,Walid Hammami,Logistics,2740678,2012-05-01,0.7097,1,163.7,24,0.8774,0.2104,3.0,0,218,0.1225,4.04,28.814117144116103
EMP02248,Khaled Bouzid,Sales,4134472,2024-09-17,0.4839,2,14.9,0,0.9231,0.2504,4.0,0,365,0.031,23.35,20.282490883363447
EMP02249,Bechir Ferchichi,Sales,5040716,2025-10-11,0.6774,2,5.3,1,0.8834,0.2443,4.0,0,110,0.0054,17.99,23.835979906086077
EMP02250,Ahmed Chahed,Sales,2778932,2022-08-03,0.6667,1,44.5,0,0.7157,0.2579,3.0,0,365,0.2801,14.15,22.54522514960186
EMP02251,Mariem Riahi,Engineering,3346135,2024-10-13,0.2258,1,18.8,3,0.8039,0.1162,3.5,0,233,0.076,22.76,9.105640612006136
EMP02252,Adel Oueslati,Engineering,2040240,2025-01-22,0.4839,1,11.8,0,0.9868,0.1566,3.0,0,365,0.2158,12.37,15.440137683442972
EMP02253,Rim Bensalem,Sales,1130619,2023-08-18,0.6,0,32.0,1,0.8136,0.2793,2.5,0,25,0.4303,41.75,12.773114842837158
EMP02254,Karim Boughanmi,Sales,977713,2006-09-01,0.1071,0,233.1,8,0.7781,0.1792,2.5,0,345,0.452,29.34,0.914588827589496
EMP02255,Ahmed Cherif,Finance,4408614,2026-04-13,0.8,2,2.4,0,0.8651,0.0917,3.5,0,365,0.297,40.76,7.653074260240487
EMP02256,Yassine Ferchichi,Finance,3000004,2025-02-14,0.0968,1,17.6,1,0.9008,0.1146,3.5,0,70,0.028,47.89,5.0
EMP02257,Fatma Dridi,Finance,888034,2014-02-24,0.4,0,147.5,10,0.8456,0.0717,2.0,0,241,0.3636,47.93,12.661597772133776
EMP02258,Rym Dridi,Logistics,1119521,2025-06-21,0.6452,0,4.0,0,0.9079,0.156,3.0,0,365,0.1232,16.33,17.18557838201094
EMP02259,Bilel Mejri,Support,2201127,2024-03-02,0.4194,1,31.4,4,0.9141,0.1134,3.0,0,292,0.069,10.42,20.636513250732907
EMP02260,Aymen Meddeb,Sales,3077742,2020-11-20,0.9032,1,59.2,5,0.8047,0.1687,3.5,1,44,0.3364,27.97,24.22720680867018
EMP02261,Rim Jebali,Support,2334995,2010-11-12,0.4839,1,191.1,6,0.7485,0.1312,3.5,0,215,0.2544,13.28,19.615656727716388
EMP02262,Salma Bouzid,Logistics,1256914,2025-06-05,1.0,0,4.9,1,0.7837,0.1409,3.0,0,201,0.1523,39.89,28.344437821151068
EMP02263,Maher Khemiri,Logistics,866247,2025-11-22,0.8,0,5.0,0,0.9867,0.0918,2.5,0,365,0.0364,8.51,24.841723260397547
EMP02264,Wafa Ferchichi,Finance,1953460,2025-10-28,0.9,1,1.0,0,0.7023,0.0473,3.0,0,365,0.0264,34.13,8.532679614834224
EMP02265,Sirine Chahed,Support,805015,2018-07-16,0.7667,0,88.3,13,0.8204,0.2066,3.0,0,321,0.0104,29.37,25.278369377970044
EMP02266,Yassine Jedidi,Support,2540735,2025-10-06,0.7667,1,8.5,1,0.6937,0.1294,3.5,1,10,0.5617,15.22,4.3506287556354755
EMP02267,Walid Mechri,Engineering,1302224,2026-04-25,0.2903,0,2.5,0,0.9184,0.1205,2.0,0,365,0.2556,32.5,1.652529961199515
EMP02268,Yassine Laabidi,Engineering,2495853,2007-11-20,0.0323,1,216.4,21,0.777,0.0995,3.5,0,105,0.1747,1.13,5.0
EMP02269,Rym Hamdi,Engineering,1574701,2025-07-16,0.2258,1,14.7,1,0.7788,0.0723,3.0,0,89,0.3871,6.0,7.259209380704005
EMP02270,Afef Mechri,Finance,2583381,2025-09-09,0.4286,1,5.1,0,0.8642,0.1211,3.5,0,365,0.3652,1.42,11.430727895005951
EMP02271,Mehdi Cherif,Sales,1950089,2025-09-22,0.3929,1,4.7,1,0.806,0.2155,4.0,0,146,0.2956,12.45,11.977067757594147
EMP02272,Rachid Boukthir,Support,1072365,2017-11-13,0.1429,0,98.7,15,0.8062,0.1523,2.5,0,248,0.1814,45.37,8.11132641655621
EMP02273,Hajer Boughanmi,Support,2036639,2022-07-12,0.1333,1,44.7,6,0.9903,0.2116,3.0,0,48,0.0462,35.93,13.786454411942461
EMP02274,Nesrine Chahed,Logistics,1317210,2012-05-21,0.7419,0,163.1,6,0.862,0.2137,2.5,0,188,0.025,16.8,25.21832234305641
EMP02275,Houssem Tlili,Logistics,1710028,2026-02-14,0.7097,1,1.2,1,0.8051,0.1373,3.0,1,8,0.1676,22.33,4.056269890532816
EMP02276,Ons Boughanmi,Logistics,5980086,2025-08-30,0.0968,2,4.1,1,0.8288,0.1771,4.0,0,289,0.145,34.79,5.0
EMP02277,Manel Tlili,Support,1318308,2021-08-14,0.2333,0,50.8,7,0.8042,0.2199,2.0,0,114,0.1127,24.38,7.755380292971337
EMP02278,Lotfi Belhadj,Engineering,1471216,2025-12-15,0.0645,0,2.5,0,0.9081,0.0811,3.0,0,365,0.0041,4.77,0.8399040787681529
EMP02279,Hamza Elloumi,Engineering,3606978,2020-02-12,0.6333,2,76.2,5,0.8055,0.1123,4.5,1,20,0.3418,36.64,18.75047726901571
EMP02280,Tarek Meddeb,Sales,1266546,2022-02-26,0.7097,0,52.8,3,0.8674,0.2169,3.0,0,85,0.1025,12.0,24.935925478415736
EMP02281,Ines Boujemaa,Support,1645442,2024-01-20,0.8571,1,25.2,0,0.8821,0.1111,3.5,0,365,0.0097,3.3,30.23476346531793
EMP02282,Hana Gharbi,Finance,3206977,2017-10-29,0.4643,1,99.5,2,0.8112,0.1147,3.0,0,305,0.1594,43.8,18.70998271815235
EMP02283,Aymen Meddeb,Engineering,2911410,2025-06-24,1.0,1,13.2,1,0.8409,0.1126,3.5,0,16,0.1044,35.61,33.588672921052996
EMP02284,Houssem Nasri,Finance,3173248,2026-04-01,0.7333,1,2.7,1,0.7791,0.0957,3.0,0,207,0.0587,22.27,7.337504680734689
EMP02285,Olfa Tlili,Support,993193,2023-12-07,0.5161,0,32.3,2,0.8691,0.1876,2.0,0,299,0.0834,16.12,15.68498829741474
EMP02286,Ahmed Nasri,Finance,7021990,2012-10-05,0.4,2,167.2,17,0.7979,0.1319,4.0,0,277,0.2627,27.49,17.312931924241383
EMP02287,Khaled Mejri,Logistics,5507802,2017-01-11,0.3871,2,115.0,15,0.7797,0.0835,4.5,0,244,0.1179,34.22,19.65506931877681
EMP02288,Wael Bensalem,Finance,7760668,2021-10-03,0.7667,2,59.7,4,0.8443,0.1066,4.5,0,145,0.143,8.22,30.737573711045712
EMP02289,Sawsen Hamdi,Logistics,1287456,2026-01-27,0.6129,0,1.7,1,0.943,0.1618,2.5,0,280,0.0346,19.34,5.749432219642298
EMP02290,Anis Chaabane,Support,891849,2026-02-04,0.3548,0,1.1,1,0.7812,0.1827,2.5,1,32,0.3989,44.87,0.0
EMP02291,Manel Chahed,Logistics,6418933,2008-07-25,0.4643,2,210.6,13,0.8426,0.1531,4.0,0,330,0.2219,2.93,21.89884292172647
EMP02292,Nesrine Belhadj,Support,3032612,2024-04-12,0.3871,1,21.0,1,0.9494,0.1783,3.5,0,242,0.0451,15.13,18.229469430528244
EMP02293,Hatem Mansour,Sales,5482699,2026-04-08,0.5484,2,3.3,0,0.9781,0.2821,4.5,0,365,0.1157,39.01,22.05729341797257
EMP02294,Aymen Hammami,Support,1397675,2026-03-31,0.129,0,3.1,1,0.7447,0.1199,2.0,0,274,0.3997,43.05,0.0
EMP02295,Anis Fakhfakh,Finance,2176523,2010-10-09,0.1613,1,189.8,26,0.7759,0.0489,3.5,1,26,0.3523,43.03,1.852646892997061
EMP02296,Maher Fakhfakh,Sales,3013254,2024-04-13,0.6129,1,20.2,0,0.8432,0.1629,3.0,0,365,0.0582,5.63,21.37244006260142
EMP02297,Zied Bouzid,Support,3280321,2023-12-28,0.5,1,27.6,2,0.8257,0.1818,3.5,0,315,0.1468,49.11,18.035650995374354
EMP02298,Ahmed Belhadj,Finance,3481280,2025-11-28,0.2581,1,1.3,1,0.9068,0.0968,3.0,0,200,0.0983,24.17,3.0763794536847104
EMP02299,Asma Ferchichi,Finance,3529495,2026-03-16,0.2333,2,5.7,0,0.8088,0.1327,4.5,1,365,0.4342,40.88,0.0
EMP02300,Asma Yahyaoui,Sales,1132238,2025-03-04,0.7742,0,10.7,1,0.8509,0.2221,2.5,0,200,0.2154,11.85,21.08594849421995
EMP02301,Rym Mejri,Finance,1700419,2024-03-06,0.3226,1,21.2,0,0.9934,0.1163,3.0,0,365,0.3381,47.48,11.668914313825663
EMP02302,Mohamed Ferchichi,Engineering,2594282,2024-01-10,0.4194,1,28.1,1,0.7477,0.1508,3.5,0,213,0.192,18.61,15.668487847542517
EMP02303,Houda Chaabane,Finance,6021453,2009-11-26,0.0667,2,201.2,4,0.8393,0.1098,4.5,0,201,0.4252,44.66,5.0
EMP02304,Yasmine Hamdi,Logistics,1180795,2025-05-29,0.5,0,15.6,0,0.9398,0.1764,2.0,0,365,0.0843,20.75,14.312596118248928
EMP02305,Walid Ferchichi,Support,892424,2025-09-04,0.7667,0,2.6,1,0.8239,0.2406,2.5,0,293,0.2185,8.56,5.573888894087377
EMP02306,Rym Saidi,Engineering,1743708,2013-02-07,0.5,1,156.2,16,0.7628,0.0521,3.5,0,110,0.1978,25.25,20.709272592604357
EMP02307,Hamza Elloumi,Sales,2371246,2025-11-14,0.4516,1,1.0,1,0.8326,0.2014,3.5,0,40,0.1282,33.64,4.5174955388590075
EMP02308,Nesrine Riahi,Finance,6465178,2007-09-05,0.2857,2,221.1,18,0.7267,0.0505,4.0,0,255,0.2809,16.81,12.88609746759606
EMP02309,Riadh Gharbi,Support,2406158,2026-03-05,1.0,1,1.8,1,0.8292,0.2398,3.0,0,180,0.1256,8.15,9.152796096663073
EMP02310,Asma Riahi,Logistics,1185533,2025-09-28,0.9355,0,4.0,0,0.7042,0.2105,2.0,0,365,0.0875,15.27,23.31095757495746
EMP02311,Meryem Jedidi,Support,3074627,2025-05-15,0.4333,1,6.0,0,0.7898,0.1661,3.5,0,365,0.0196,2.09,15.357860791115838
EMP02312,Afef Bensalem,Support,1643342,2026-03-05,0.7333,1,1.6,1,0.9999,0.1459,3.5,0,41,0.1341,15.93,7.888890786317004
EMP02313,Sami Mansour,Support,3473380,2024-11-02,0.2667,1,12.2,0,0.8746,0.2345,4.0,0,365,0.3394,25.48,7.869273548560113
EMP02314,Nesrine Saidi,Logistics,2368809,2025-12-04,0.2903,1,1.2,0,0.7861,0.1478,3.5,0,365,0.1649,24.15,2.998486825736129
EMP02315,Hana Chaabane,Support,5741581,2025-09-13,0.6452,2,1.2,1,0.8079,0.2242,4.5,0,18,0.2202,34.32,6.526259408264207
EMP02316,Hichem Jebali,Logistics,2390406,2025-10-20,0.6667,1,1.0,1,0.6195,0.1021,3.0,1,19,0.5918,24.29,0.7094433002708254
EMP02317,Slim Oueslati,Sales,2210869,2022-12-02,0.8387,1,39.8,4,0.8592,0.1927,3.0,0,161,0.223,5.51,28.67045851108636
EMP02318,Lotfi Mansour,Engineering,1851794,2025-01-22,0.7419,1,19.0,2,0.8887,0.0562,3.5,0,97,0.0487,22.71,26.971568495000348
EMP02319,Hana Laabidi,Engineering,2241185,2026-05-22,0.8387,1,2.1,1,0.9848,0.0722,3.5,0,287,0.0748,6.29,8.7510670563498
EMP02320,Bechir Bensalem,Support,2560949,2013-01-26,0.8,1,153.9,22,0.8886,0.1226,3.0,0,326,0.1742,44.53,31.197258089668143
EMP02321,Mehdi Khlifi,Sales,2757864,2005-12-04,0.0333,1,238.9,7,0.7037,0.2377,3.0,1,13,0.4128,43.82,0.0
EMP02322,Houssem Oueslati,Support,1150414,2026-01-19,0.6786,0,1.0,1,0.8649,0.1198,2.5,1,17,0.2225,9.55,2.686347742483769
EMP02323,Skander Elloumi,Logistics,3001877,2024-04-10,0.4,1,26.1,4,0.8143,0.1794,3.5,1,9,0.2401,3.87,6.242778265104006
EMP02324,Hamza Boukthir,Sales,2966274,2006-12-26,0.5161,1,234.6,15,0.9212,0.1986,3.0,0,287,0.1189,31.31,24.917895081517756
EMP02325,Leila Bouzid,Logistics,4582571,2012-02-04,0.4194,2,174.2,4,0.6963,0.1379,4.0,0,69,0.4528,43.61,14.695703483328002
EMP02326,Nadia Dridi,Support,1036790,2025-10-17,0.7143,0,4.1,1,0.8654,0.1684,2.5,0,89,0.0889,31.44,20.936800869918063
EMP02327,Nadia Belhadj,Logistics,1629204,2008-07-12,0.6129,1,209.2,31,0.855,0.1729,3.5,0,26,0.1117,31.67,27.235793283958348
EMP02328,Slim Boujemaa,Support,1822570,2023-08-04,0.9355,1,26.8,2,0.7971,0.1595,3.5,1,3,0.4424,0.33,21.255770388394037
EMP02329,Sirine Oueslati,Support,1736641,2025-10-29,0.3871,1,1.4,0,0.789,0.157,3.0,0,365,0.2616,41.99,3.9861127203217945
EMP02330,Khaled Elloumi,Logistics,1522754,2024-10-25,0.4,1,12.6,2,0.9368,0.1169,3.5,0,69,0.0784,17.33,17.61458384323582
EMP02331,Wafa Saidi,Finance,1086286,2024-06-06,0.8387,0,26.6,2,0.8726,0.1167,2.5,0,247,0.0009,22.05,25.834963129454568
EMP02332,Hajer Laabidi,Finance,6347227,2024-01-01,0.7742,2,24.8,3,0.847,0.1363,4.0,1,30,0.2571,23.59,18.465128440299875
EMP02333,Manel Ben Ali,Sales,2936757,2023-08-06,0.4194,1,36.2,3,0.8791,0.1223,3.0,0,239,0.0268,11.18,17.706913842305056
EMP02334,Meryem Mechri,Engineering,7415920,2023-04-25,0.2258,2,36.4,3,0.7941,0.1216,4.0,0,54,0.1484,45.68,12.075685665949093
EMP02335,Samira Bouzid,Finance,1254072,2025-04-04,0.0645,0,12.9,1,0.7451,0.0976,2.5,1,34,0.2885,37.35,0.0
EMP02336,Rania Zouari,Sales,1420273,2026-02-17,0.0667,0,1.4,0,0.7203,0.2449,2.5,0,365,0.1462,38.49,0.0
EMP02337,Tarek Boujemaa,Finance,7803697,2025-03-12,0.3548,2,17.0,2,0.8736,0.0624,4.0,0,98,0.0448,5.78,16.426941143666202
EMP02338,Karim Chaabane,Finance,3069890,2024-01-27,0.1333,1,21.3,2,0.779,0.0945,3.0,0,302,0.3733,23.78,4.151520004768508
EMP02339,Amira Zouari,Engineering,1754659,2024-09-01,0.7333,1,14.7,1,0.9231,0.1072,3.5,0,14,0.0771,4.38,27.20173259187706
EMP02340,Sirine Laabidi,Finance,1783559,2025-11-18,0.6774,1,4.0,1,0.7708,0.1183,3.5,0,64,0.3847,29.79,21.245186121813855
EMP02341,Hamza Saidi,Logistics,1492747,2025-12-18,0.3548,0,2.7,1,0.7966,0.2177,2.5,1,44,0.4025,22.09,0.0
EMP02342,Hana Gharbi,Engineering,4809034,2026-01-05,0.129,2,3.9,0,0.7372,0.177,4.0,0,365,0.1093,2.87,5.861816666389102
EMP02343,Cyrine Bensalem,Support,6470622,2025-10-08,0.4194,2,9.1,0,0.8252,0.1696,4.0,0,365,0.1056,45.69,17.04802884883799
EMP02344,Salma Boujemaa,Finance,3911181,2024-12-27,0.6452,2,16.7,0,0.999,0.1004,4.5,0,365,0.063,48.65,26.578022017699762
EMP02345,Walid Mejri,Logistics,1300104,2025-12-12,0.6452,0,1.3,1,0.7308,0.1254,2.5,1,26,0.4108,12.06,1.0970404247102803
EMP02346,Dorra Fakhfakh,Engineering,916097,2024-05-16,0.5357,0,21.0,0,0.8191,0.1606,2.5,0,365,0.2139,39.23,15.945214043406757
EMP02347,Sami Tlili,Support,6023041,2020-01-06,0.5806,2,78.4,7,0.9146,0.2476,4.0,0,90,0.0752,41.41,27.502464004265367
EMP02348,Karim Mansour,Support,949416,2015-03-27,1.0,0,129.2,6,0.7939,0.2209,2.0,0,124,0.1459,27.82,29.86555378684884
EMP02349,Nesrine Chaabane,Sales,1098756,2020-02-12,0.6667,0,74.2,9,0.863,0.234,3.5,0,301,0.0948,10.04,25.183017360042008
EMP02350,Manel Hamdi,Engineering,1058589,2024-05-04,0.0645,0,23.9,0,0.7708,0.0914,3.0,0,365,0.1905,4.42,2.163587772856444
EMP02351,Bilel Boujemaa,Finance,4022049,2012-09-26,0.5484,2,165.6,27,0.8674,0.0994,4.0,0,125,0.0003,47.01,25.833609017962914
EMP02352,Lotfi Chahed,Logistics,966332,2024-09-25,0.129,0,21.3,2,0.8702,0.1409,2.0,0,290,0.0484,43.36,2.289683556057708
EMP02353,Fatma Trabelsi,Engineering,2376595,2023-06-01,0.1667,1,34.1,3,0.8979,0.1672,3.0,0,150,0.0454,4.25,10.622965089505081
EMP02354,Salma Elloumi,Finance,7915240,2025-01-31,0.2857,2,12.3,1,0.8479,0.0702,4.0,0,102,0.0575,42.66,14.136462932119187
EMP02355,Amira Belhadj,Logistics,1018485,2026-01-09,0.0323,0,1.7,1,0.7687,0.0952,2.5,0,15,0.1234,34.29,0.0
EMP02356,Rym Elloumi,Sales,2288487,2007-03-09,0.5484,1,228.3,33,0.8225,0.1511,3.0,0,108,0.2142,29.22,20.201175973918957
EMP02357,Hana Saidi,Logistics,2813403,2025-12-03,0.2258,1,1.1,1,0.7311,0.0959,3.5,0,284,0.2599,44.27,2.504953808399578
EMP02358,Fatma Riahi,Support,1920540,2026-04-30,0.0667,1,1.1,1,0.7144,0.1189,3.5,0,97,0.3416,20.73,0.4063399862670528
EMP02359,Asma Boukthir,Engineering,3078379,2016-07-26,0.0968,1,113.3,8,0.8316,0.1289,3.0,0,187,0.1086,5.42,5.0
EMP02360,Bechir Ferchichi,Support,4317198,2018-06-08,0.3667,2,96.1,6,0.8674,0.1335,4.5,0,138,0.0468,0.63,20.506322510556352
EMP02361,Bilel Meddeb,Logistics,3002909,2023-03-30,0.5806,1,39.6,1,0.9006,0.2108,3.5,0,181,0.042,7.16,21.37607651587961
EMP02362,Wafa Bouzid,Sales,879830,2022-01-01,0.0645,0,57.0,5,0.8378,0.2159,2.5,0,14,0.1877,16.8,4.6007089964438475
EMP02363,Cyrine Oueslati,Support,994625,2025-08-04,0.0323,0,3.9,1,0.8915,0.1459,2.5,0,219,0.0566,4.72,0.0
EMP02364,Hichem Hamdi,Engineering,2579227,2023-04-27,0.6774,1,38.8,6,0.7674,0.1024,3.0,1,4,0.3053,49.29,15.418147769954631
EMP02365,Skander Zouari,Finance,5843016,2020-12-07,0.6667,2,59.4,6,0.8806,0.0647,4.0,0,145,0.0594,41.52,32.72660340591981
EMP02366,Anis Bensalem,Logistics,4064310,2025-04-29,0.6429,2,9.7,0,0.8832,0.0891,4.0,0,365,0.0252,7.32,22.781871018349687
EMP02367,Riadh Tlili,Engineering,1113949,2020-01-24,0.7097,0,70.9,2,0.8783,0.0856,2.5,0,181,0.045,43.71,24.973120458580215
EMP02368,Slim Mejri,Finance,3849719,2006-10-19,0.5484,2,229.9,11,0.8889,0.0539,4.0,0,31,0.0314,39.99,27.14607878655553
EMP02369,Ons Boukthir,Engineering,7372946,2020-09-14,0.7097,2,63.2,3,0.7868,0.0836,4.0,1,5,0.2472,14.01,19.931753871958076
EMP02370,Houssem Jedidi,Finance,4944884,2023-12-27,0.1333,2,22.3,3,0.8011,0.06,4.0,0,290,0.2219,12.82,6.795792544936391
EMP02371,Karim Hammami,Finance,2007048,2026-06-30,0.4194,1,1.4,1,0.7832,0.078,3.5,0,130,0.1748,27.24,4.256631338561017
EMP02372,Riadh Boukthir,Sales,2406992,2025-08-18,0.3667,1,2.8,0,0.7075,0.202,3.0,0,365,0.369,31.01,2.1980881785565534
EMP02373,Hamza Fakhfakh,Engineering,4089130,2019-05-04,0.3871,2,82.3,0,0.8076,0.0514,4.0,0,365,0.122,33.23,18.88760148124518
EMP02374,Karim Tlili,Support,1935359,2008-04-12,0.9667,1,218.5,15,0.6435,0.2247,3.0,0,151,0.5,11.58,28.051038988896913
EMP02375,Yasmine Trabelsi,Finance,3120775,2026-08-05,0.3871,1,2.2,1,0.8002,0.0662,3.5,0,278,0.1906,25.04,4.268721416100693
EMP02376,Hamza Boujemaa,Finance,6794848,2025-09-22,0.7742,2,11.0,1,0.7315,0.0463,4.0,0,304,0.2596,27.54,25.225304257708192
EMP02377,Amira Bouzid,Finance,2295069,2025-10-21,0.2581,1,1.6,0,0.7052,0.1082,3.0,0,365,0.06,44.75,2.4942406744505528
EMP02378,Nesrine Mechri,Finance,2391032,2024-10-28,0.3548,1,23.4,0,0.7987,0.1312,3.0,0,365,0.061,10.0,15.969363386783526
EMP02379,Meryem Mansour,Engineering,974522,2016-09-01,0.4,0,117.3,15,0.9128,0.1705,2.5,0,279,0.0304,23.15,18.909666772973665
EMP02380,Dorra Elloumi,Engineering,2893270,2018-07-20,0.7419,1,89.1,9,0.985,0.1718,2.5,0,320,0.014,8.74,35.65469883624739
EMP02381,Houda Mejri,Engineering,1506850,2025-07-10,0.9677,1,8.6,0,0.8407,0.0615,3.0,0,365,0.0303,17.51,31.890940353455463
EMP02382,Leila Jedidi,Sales,2573279,2026-07-28,0.5333,1,1.6,1,0.9114,0.1506,3.5,0,196,0.0436,10.79,5.9821663477595255
EMP02383,Firas Ferchichi,Sales,2411675,2025-08-04,0.3226,1,7.2,1,0.9348,0.281,4.0,0,52,0.1295,15.37,14.149229170222593
EMP02384,Manel Oueslati,Finance,2578716,2024-12-12,0.8065,1,12.4,1,0.7647,0.0611,3.5,1,16,0.4121,12.14,16.61271127693349
EMP02385,Mohamed Mechri,Sales,2168136,2023-11-05,1.0,1,33.8,0,0.9594,0.1781,4.0,1,365,0.277,28.14,25.844315914120365
EMP02386,Leila Elloumi,Sales,5063418,2008-11-07,0.9667,2,214.7,6,0.673,0.2201,4.5,1,23,0.4586,14.34,22.882041719593243
EMP02387,Mehdi Mejri,Finance,7377437,2023-02-04,0.2258,2,44.1,1,0.7492,0.1103,4.0,0,143,0.3232,15.22,11.560644530075168
EMP02388,Nizar Bensalem,Engineering,3075969,2024-06-29,1.0,1,27.0,0,0.7493,0.1577,3.0,0,365,0.1952,14.55,31.81389895391231
EMP02389,Mariem Oueslati,Engineering,4244084,2017-11-06,1.0,2,105.8,16,0.8008,0.1668,3.5,0,208,0.0609,45.49,36.949307102409335
